uf;cod_munic;nome_do_municipio;pop
MT;02686;Campos de Júlio; 8 822
MT;02694;Canabrava do Norte; 4 485
MT;02702;Canarana; 25 843
MT;02793;Carlinda; 10 332
MT;02850;Castanheira; 7 506
MT;03007;Chapada dos Guimarães; 18 990
MT;03056;Cláudia; 9 593
MT;03106;Cocalinho; 6 220
MT;03205;Colíder; 31 370
MT;03254;Colniza; 25 756
MT;03304;Comodoro; 18 238
MT;03353;Confresa; 35 075
MT;03361;Conquista D'Oeste; 3 760
MT;03379;Cotriguaçu; 11 011
MT;03403;Cuiabá; 650 912
MT;03437;Curvelândia; 4 903
MT;03452;Denise; 7 014
MT;03502;Diamantino; 21 941
MT;03601;Dom Aquino; 7 872
MT;03700;Feliz Natal; 10 521
MT;03809;Figueirópolis D'Oeste; 3 187
MT;03858;Gaúcha do Norte; 8 646
MT;03908;General Carneiro; 6 037
MT;03957;Glória D'Oeste; 2 905
MT;04104;Guarantã do Norte; 31 024
MT;04203;Guiratinga; 10 963
MT;04500;Indiavaí; 2 213
MT;04526;Ipiranga do Norte; 7 815
MT;04542;Itanhangá; 7 539
MT;04559;Itaúba; 5 020
MT;04609;Itiquira; 12 236
MT;04807;Jaciara; 28 569
MT;04906;Jangada; 7 426
MT;05002;Jauru; 8 367
MT;05101;Juara; 34 906
MT;05150;Juína; 45 869
MT;05176;Juruena; 10 213
MT;05200;Juscimeira; 11 480
MT;05234;Lambari D'Oeste; 4 790
MT;05259;Lucas do Rio Verde; 83 798
MT;05309;Luciara; 2 509
MT;05507;Vila Bela da Santíssima Trindade; 16 774
MT;05580;Marcelândia; 11 397
MT;05606;Matupá; 20 091
MT;05622;Mirassol d'Oeste; 26 785
MT;05903;Nobres; 15 492
MT;06000;Nortelândia; 5 956
MT;06109;Nossa Senhora do Livramento; 12 940
MT;06158;Nova Bandeirantes; 13 635
MT;06174;Nova Nazaré; 4 200
MT;06182;Nova Lacerda; 6 670
MT;06190;Nova Santa Helena; 4 239
MT;06208;Nova Brasilândia; 3 932
MT;06216;Nova Canaã do Norte; 11 707
MT;06224;Nova Mutum; 55 648
MT;06232;Nova Olímpia; 16 352
MT;06240;Nova Ubiratã; 11 498
MT;06257;Nova Xavantina; 24 345
MT;06265;Novo Mundo; 6 520
MT;06273;Novo Horizonte do Norte; 3 349
MT;06281;Novo São Joaquim; 6 919
MT;06299;Paranaíta; 11 671
MT;06307;Paranatinga; 26 423
MT;06315;Novo Santo Antônio; 2 015
MT;06372;Pedra Preta; 18 066
MT;06422;Peixoto de Azevedo; 32 714
MT;06455;Planalto da Serra; 3 166
MT;06505;Poconé; 31 217
MT;06653;Pontal do Araguaia; 6 932
MT;06703;Ponte Branca; 2 008
MT;06752;Pontes e Lacerda; 52 018
MT;06778;Porto Alegre do Norte; 13 865
MT;06802;Porto dos Gaúchos; 5 593
MT;06828;Porto Esperidião; 10 204
MT;06851;Porto Estrela; 3 224
MT;07008;Poxoréu; 23 283
MT;07040;Primavera do Leste; 85 146
MT;07065;Querência; 26 769
MT;07107;São José dos Quatro Marcos; 17 849
MT;07156;Reserva do Cabaçal; 2 122
MT;07180;Ribeirão Cascalheira; 9 896
MT;07198;Ribeirãozinho; 2 593
MT;07206;Rio Branco; 4 535
MT;07248;Santa Carmem; 5 374
MT;07263;Santo Afonso; 2 519
MT;07297;São José do Povo; 2 875
MT;07305;São José do Rio Claro; 14 901
MT;07354;São José do Xingu; 5 965
MT;07404;São Pedro da Cipa; 4 191
MT;07578;Rondolândia; 3 505
MT;07602;Rondonópolis; 244 897
MT;07701;Rosário Oeste; 15 453
MT;07743;Santa Cruz do Xingu; 2 661
MT;07750;Salto do Céu; 3 679
MT;07768;Santa Rita do Trivelato; 3 276
MT;07776;Santa Terezinha; 7 596
MT;07792;Santo Antônio do Leste; 4 099
MT;07800;Santo Antônio do Leverger; 15 246
MT;07859;São Félix do Araguaia; 13 612
MT;07875;Sapezal; 28 944
MT;07883;Serra Nova Dourada; 1 800
MT;07909;Sinop; 196 067
MT;07925;Sorriso; 110 635
MT;07941;Tabaporã; 9 812
MT;07958;Tangará da Serra; 106 434
MT;08006;Tapurah; 14 370
MT;08055;Terra Nova do Norte; 10 616
MT;08105;Tesouro; 3 025
MT;08204;Torixoréu; 4 164
MT;08303;União do Sul; 3 838
MT;08352;Vale de São Domingos; 2 904
MT;08402;Várzea Grande; 299 472
MT;08501;Vera; 12 800
MT;08600;Vila Rica; 19 888
MT;08808;Nova Guarita; 4 588
MT;08857;Nova Marilândia; 3 529
MT;08907;Nova Maringá; 5 846
MT;08956;Nova Monte Verde; 8 313
GO;00050;Abadia de Goiás; 19 128
GO;00100;Abadiânia; 17 228
GO;00134;Acreúna; 21 568
GO;00159;Adelândia; 2 297
GO;00175;Água Fria de Goiás; 4 954
GO;00209;Água Limpa; 1 851
GO;00258;Águas Lindas de Goiás; 225 671
GO;00308;Alexânia; 27 008
GO;00506;Aloândia; 1 973
GO;00555;Alto Horizonte; 6 072
GO;00605;Alto Paraíso de Goiás; 10 298
GO;00803;Alvorada do Norte; 8 446
GO;00829;Amaralina; 3 268
GO;00852;Americano do Brasil; 5 259
GO;00902;Amorinópolis; 3 007
GO;01108;Anápolis; 398 817
GO;01207;Anhanguera;  924
GO;01306;Anicuns; 18 503
GO;01405;Aparecida de Goiânia; 527 550
GO;01454;Aparecida do Rio Doce; 2 907
GO;01504;Aporé; 4 325
GO;01603;Araçu; 3 799
GO;01702;Aragarças; 18 390
GO;01801;Aragoiânia; 11 890
GO;02155;Araguapaz; 7 153
GO;02353;Arenópolis; 2 946
GO;02502;Aruanã; 8 300
GO;02601;Aurilândia; 3 284
GO;02809;Avelinópolis; 2 868
GO;03104;Baliza; 3 351
GO;03203;Barro Alto; 10 371
GO;03302;Bela Vista de Goiás; 34 445
GO;03401;Bom Jardim de Goiás; 7 826
GO;03500;Bom Jesus de Goiás; 23 958
GO;03559;Bonfinópolis; 10 296
GO;03575;Bonópolis; 3 299
GO;03609;Brazabrantes; 3 992
GO;03807;Britânia; 5 695
GO;03906;Buriti Alegre; 10 495
GO;03939;Buriti de Goiás; 2 732
GO;03962;Buritinópolis; 3 145
GO;04003;Cabeceiras; 7 560
GO;04102;Cachoeira Alta; 11 513
GO;04201;Cachoeira de Goiás; 1 405
GO;04250;Cachoeira Dourada; 7 782
GO;04300;Caçu; 13 774
GO;04409;Caiapônia; 16 507
GO;04508;Caldas Novas; 98 622
GO;04557;Caldazinha; 4 507
GO;04607;Campestre de Goiás; 3 755
GO;04656;Campinaçu; 3 708
GO;04706;Campinorte; 12 510
GO;04805;Campo Alegre de Goiás; 7 422
GO;04854;Campo Limpo de Goiás; 8 081
GO;04904;Campos Belos; 18 108
GO;04953;Campos Verdes; 4 005
GO;05000;Carmo do Rio Verde; 9 710
GO;05059;Castelândia; 2 985
GO;05109;Catalão; 114 427
GO;05208;Caturaí; 5 184
GO;05307;Cavalcante; 9 589
GO;05406;Ceres; 22 046
GO;05455;Cezarina; 8 090
GO;05471;Chapadão do Céu; 12 870
GO;05497;Cidade Ocidental; 91 767
GO;05513;Cocalzinho de Goiás; 25 016
GO;05521;Colinas do Sul; 4 030
GO;05703;Córrego do Ouro; 2 454
GO;05802;Corumbá de Goiás; 10 562
GO;05901;Corumbaíba; 9 164
GO;06206;Cristalina; 62 249
GO;06305;Cristianópolis; 3 504
GO;06404;Crixás; 17 065
GO;06503;Cromínia; 3 883
GO;06602;Cumari; 2 927
GO;06701;Damianópolis; 3 770
GO;06800;Damolândia; 2 724
GO;06909;Davinópolis; 1 902
GO;07105;Diorama; 2 062
GO;07253;Doverlândia; 6 956
GO;07352;Edealina; 4 001
GO;07402;Edéia; 11 747
GO;07501;Estrela do Norte; 3 205
GO;07535;Faina; 7 070
GO;07600;Fazenda Nova; 5 877
GO;07808;Firminópolis; 10 419
GO;07907;Flores de Goiás; 13 744
GO;08004;Formosa; 115 669
GO;08103;Formoso; 4 660
GO;08152;Gameleira de Goiás; 3 456
GO;08301;Divinópolis de Goiás; 4 457
GO;08400;Goianápolis; 13 967
GO;08509;Goiandira; 4 968
GO;08608;Goianésia; 73 708
GO;08707;Goiânia;1 437 237
GO;08806;Goianira; 71 916
GO;08905;Goiás; 24 071
GO;09101;Goiatuba; 35 649
GO;09150;Gouvelândia; 4 390
GO;09200;Guapó; 19 545
GO;09291;Guaraíta; 2 188
GO;09408;Guarani de Goiás; 4 085
GO;09457;Guarinos; 2 161
GO;09606;Heitoraí; 3 354
GO;09705;Hidrolândia; 27 741
GO;09804;Hidrolina; 3 545
GO;09903;Iaciara; 10 584
GO;09937;Inaciolândia; 5 954
GO;09952;Indiara; 17 061
GO;10000;Inhumas; 52 204
GO;10109;Ipameri; 25 548
GO;10158;Ipiranga de Goiás; 2 919
GO;10208;Iporá; 35 684
GO;10307;Israelândia; 2 560
GO;10406;Itaberaí; 44 734
GO;10562;Itaguari; 4 963
GO;10604;Itaguaru; 4 904
GO;10802;Itajá; 4 380
GO;10901;Itapaci; 21 087
GO;11008;Itapirapuã; 8 002
GO;11206;Itapuranga; 26 113
GO;11305;Itarumã; 6 101
GO;11404;Itauçu; 7 736
GO;11503;Itumbiara; 107 970
GO;11602;Ivolândia; 2 693
GO;11701;Jandaia; 6 272
GO;11800;Jaraguá; 45 223
GO;11909;Jataí; 105 729
GO;12006;Jaupaci; 2 924
GO;12055;Jesúpolis; 2 123
GO;12105;Joviânia; 7 159
GO;12204;Jussara; 19 625
GO;12253;Lagoa Santa; 1 390
GO;12303;Leopoldo de Bulhões; 8 745
GO;12501;Luziânia; 208 725
GO;12600;Mairipotaba; 2 561
GO;12709;Mambaí; 8 124
GO;12808;Mara Rosa; 10 700
GO;12907;Marzagão; 2 758
GO;12956;Matrinchã; 4 042
GO;13004;Maurilândia; 10 304
GO;13053;Mimoso de Goiás; 2 614
GO;13087;Minaçu; 27 075
GO;13103;Mineiros; 70 073
GO;13400;Moiporá; 1 685
GO;13509;Monte Alegre de Goiás; 6 692
GO;13707;Montes Claros de Goiás; 8 756
GO;13756;Montividiu; 12 521
GO;13772;Montividiu do Norte; 3 779
GO;13806;Morrinhos; 51 351
GO;13855;Morro Agudo de Goiás; 2 456
GO;13905;Mossâmedes; 4 654
GO;14002;Mozarlândia; 14 750
GO;14051;Mundo Novo; 6 189
GO;14101;Mutunópolis; 3 564
GO;14408;Nazário; 8 189
GO;14507;Nerópolis; 31 932
GO;14606;Niquelândia; 34 964
GO;14705;Nova América; 2 337
GO;14804;Nova Aurora; 2 101
GO;14838;Nova Crixás; 12 815
GO;14861;Nova Glória; 8 310
GO;14879;Nova Iguaçu de Goiás; 3 010
GO;14903;Nova Roma; 3 076
GO;15009;Nova Veneza; 9 481
GO;15207;Novo Brasil; 3 527
GO;15231;Novo Gama; 103 804
GO;15256;Novo Planalto; 3 716
GO;15306;Orizona; 16 399
GO;15405;Ouro Verde de Goiás; 4 057
GO;15504;Ouvidor; 7 200
GO;15603;Padre Bernardo; 34 967
GO;15652;Palestina de Goiás; 3 132
GO;15702;Palmeiras de Goiás; 31 858
GO;15801;Palmelo; 2 259
GO;15900;Palminópolis; 3 851
GO;16007;Panamá; 2 455
GO;16304;Paranaiguara; 7 607
GO;16403;Paraúna; 10 659
GO;16452;Perolândia; 2 964
GO;16809;Petrolina de Goiás; 9 573
GO;16908;Pilar de Goiás; 2 328
GO;17104;Piracanjuba; 24 883
GO;17203;Piranhas; 11 712
GO;17302;Pirenópolis; 26 690
GO;17401;Pires do Rio; 32 373
GO;17609;Planaltina; 105 031
GO;17708;Pontalina; 18 309
GO;18003;Porangatu; 44 317
GO;18052;Porteirão; 4 070
GO;18102;Portelândia; 3 280
GO;18300;Posse; 34 914
GO;18391;Professor Jamil; 3 649
GO;18508;Quirinópolis; 48 447
GO;18607;Rialma; 12 165
GO;18706;Rianápolis; 3 980
GO;18789;Rio Quente; 3 864
GO;18805;Rio Verde; 225 696
GO;18904;Rubiataba; 19 788
GO;19001;Sanclerlândia; 7 918
GO;19100;Santa Bárbara de Goiás; 6 149
GO;19209;Santa Cruz de Goiás; 3 002
GO;19258;Santa Fé de Goiás; 4 951
GO;19308;Santa Helena de Goiás; 38 492
GO;19357;Santa Isabel; 3 538
GO;19407;Santa Rita do Araguaia; 5 927
GO;19456;Santa Rita do Novo Destino; 2 689
GO;19506;Santa Rosa de Goiás; 2 820
GO;19605;Santa Tereza de Goiás; 3 293
GO;19704;Santa Terezinha de Goiás; 10 645
GO;19712;Santo Antônio da Barra; 4 267
GO;19738;Santo Antônio de Goiás; 7 386
GO;19753;Santo Antônio do Descoberto; 72 134
GO;19803;São Domingos; 9 711
GO;19902;São Francisco de Goiás; 6 378
GO;20009;São João d'Aliança; 13 984
GO;20058;São João da Paraúna; 1 774
GO;20108;São Luís de Montes Belos; 33 852
GO;20157;São Luiz do Norte; 4 837
GO;20207;São Miguel do Araguaia; 21 900
GO;20264;São Miguel do Passa Quatro; 4 464
GO;20280;São Patrício; 2 143
GO;20405;São Simão; 17 020
GO;20454;Senador Canedo; 155 635
GO;20504;Serranópolis; 8 027
GO;20603;Silvânia; 22 245
GO;20686;Simolândia; 5 742
GO;20702;Sítio d'Abadia; 2 927
GO;21007;Taquaral de Goiás; 4 026
GO;21080;Teresina de Goiás; 2 701
GO;21197;Terezópolis de Goiás; 7 944
GO;21304;Três Ranchos; 2 921
GO;21403;Trindade; 142 431
GO;21452;Trombas; 3 120
GO;21502;Turvânia; 4 480
GO;21551;Turvelândia; 4 985
GO;21577;Uirapuru; 2 798
GO;21601;Uruaçu; 42 546
GO;21700;Uruana; 13 729
GO;21809;Urutaí; 3 553
GO;21858;Valparaíso de Goiás; 198 861
GO;21908;Varjão; 3 716
GO;22005;Vianópolis; 14 956
GO;22054;Vicentinópolis; 8 768
GO;22203;Vila Boa; 4 215
GO;22302;Vila Propício; 5 815
DF;00108;Brasília;2 817 068
